Company_Name,HeadQuarter,Sector,Amount($),Stage,Year,Investor
Bombay Hemp Company,Mumbai,Textiles,2000000,,2021,"Riteesh Mohan Bakshi, Raghav Mohan Bakshi, Achin Kochar"
DGV,Bangalore,Information Technology & Services,3000000,Series A,2021,"Info Edge Ventures, Omnivore"
GuardianLink,Chennai,Information Technology & Services,12000000,Series A,2021,Kalaari Capital
Clinikk,Bangalore,Hospital & Health Care,4000000,Series A,2021,MassMutual Ventures
Toplyne,Bangalore,Computer Software,2500000,,2021,"Sequoia Capital , Together Fund"
Mensa,Bangalore,D2C,135000000,Series B,2021,"Alpha Wave Ventures, Falcon Edge Capital"
GENLEAP,Haryana,Professional Training & Coaching,8000000,Seed,2021,"Vivek Vaidya, Kevin Donlon, Ayush Singh"
Planys,Chennai,Maritime,1600000,Series A,2021,"Kieretsu Forum, Lets Venture, Shell"
Wonderchef,Mumbai,Consumer Goods,20000000,,2021,"Sixth Sense Ventures, Godrej Family office, Malpani Group"
GoKwik,New Delhi,Information Technology & Services,15000000,Series A,2021,Sequoia Capital India
Velocity,Bangalore,Financial Services,20000000,Series A,2021,Valar Ventures
SalaryBox,Gurugram,Financial Services,4000000,Seed,2021,"Y-Combinator, AME Cloud Ventures, Gokul Rajaram"
Boingg,Gurugram,Furniture,200000,Seed,2021,Inflection Point Ventures
Better Capital,Santra,Venture Capital & Private Equity,15000000,,2021,
Tickertape,Bangalore,Financial Services,5000000,,2021,Smallcase
Zenpay Solutions,New Delhi,Financial Services,0,,2021,"The StarupLab, AngelBay"
Disprz,Mumbai,E-learning,13000000,Series B,2021,"Dallas Venture Capital, Mars Growth Capital"
Arbo Works,"Mountain View, CA",Computer Software,0,,2021,Sequoia Capital
Inzpira,Trivandrum,E-learning,300000,Seed,2021,"Raj Nair, Gopinath Latpate"
Defy,Bangalore,Financial Services,5500000,,2021,"Y Combinator, Goat VC, JAM Fund, Goodwater Capital"
Mindhouse,Gurugram,"Health, Wellness & Fitness",6000000,Seed,2021,"Binny Bansal, General Catalyst"
Homversity,Ahmedabad,Housing Marketplace,155000,,2021,
Toppersnotes,Jaipur,Education Management,1000000,Seed,2021,Inflection Point Ventures
NoBroker.com,Bangalore,Real Estate,2100000,Series E,2021,"General Atlantic, Tiger Global, Moore Strategic Ventures"
Haber,Pune,Industrial Automation,20000000,Series B,2021,Ascent Capital
True Balance,Gurugram,Financial Services,30000000,,2021,"Northern Arc, Arthmate, Shine Star, E clear, Hinduja"
Recordent,Hyderabad,Financial Services,400000,,2021,"Family Office of Kantamaneni, IIM Calcutta Innovation Park"
Koparo,New Delhi,Consumer Goods,700000,Seed,2021,"Saama Capital﻿, ﻿Titan Capital﻿, DSG Consumer Partners"
Indifi,Gurugram,Financial Services,40000000,,2021,"Omidyar Network, Flourish Ventures, Elevar Equity, Accel"
Settl,Bangalore,Real Estate,500000,Seed,2021,"ah! Ventures, We Founder Circle"
Park+,New Delhi,Tech startup,25000000,Series B,2021,"Sequoia Capital, Matrix Partners"
Simple Energy,Bangalore,Automotive,21000000,,2021,
Dream Sports,Mumbai,Sports,840000000,,2021,"Falcon Edge, DST Global, D1 Capital, Redbird Capital, Tiger Global"
Spinny,Gurugram,Automotive,248000000,Series E,2021,"Abu Dhabi Growth Fund, Tiger Global"
Rentomojo,Bangalore,Furniture Rental,10000000,,2021,"Accel, Bain Capital"
Slice,Bangalore,Financial Services,220000000,Series B,2021,"Tiger Global, Insight Partners"
21K School,Bangalore,E-learning,5000000,Series A,2021,Ronnie Screwvala
Adda247,Gurugram,E-learning,20000000,Series B,2021,WestBridge Capital
Loop Health,Pune,Hospital & Health Care,12000000,,2021,"Elevation, General Catalyst"
Rupifi,Bangalore,Financial Services,1000000,Debt,2021,Alteria Capital
RENEE Cosmetics,Ahmedabad,Cosmetics,1500000,Series A,2021,"Equanimity Ventures, 9Unicorns"
Svish,Gurugram,Consumer Goods,400000,Seed,2021,Nueva
Progcap,New Delhi,FinTech,30000000,Series C,2021,Tiger Global
Smartstaff,Bangalore,Recruitment,4300000,,2021,"Blume Ventures, Nexus Venture Partners"
D’Moksha Homes,Mumbai,Textiles,570000,Seed,2021,"Apoorva Sharma, The Chennai Angels, Karthik Bhat"
ANS Commerce,Gurugram,E-commerce,2200000,Series A,2021,"Gokul Rajaram, Venture Catalysts"
Mobileware Technologies,Mumbai,Information Technology & Services,4700000,,2021,Kvanto Payment Services
GramCover,Noida,Insurance,7000000,Series A,2021,"Siana Capital, Inflexor Ventures, Stride Ventures"
BYJU'S,Bangalore,EdTech,300000000,,2021,"Oxshott Capital Partners, XN Exponent, Edelweiss"
Hyperface,Bangalore,Information Technology & Services,1300000,,2021,"Kunal Shah, Better Capital"
Licious,Bangalore,Food & Beverages,52000000,Series G,2021,
Chalo,Mumbai,Mobility,40000000,Series C,2021,"Lightrock India, Filter Capital"
Kaar Technologies,Chennai,Information Technology & Services,4000000,,2021,BlackSoil
Kissan Pro,Jharkhand,Farming,0,,2021,EKKI
Sunstone Eduversity,Gurugram,EdTech,28000000,Series B,2021,WestBridge Capital
Ozonetel,Hyderabad,Telecommunications,5000000,Series A,2021,Stakeboat Capital
CoinSwitch Kuber,Bangalore,Crypto,260000000,Series C,2021,"Coinbase Ventures, Andreessen Horowitz"
Pazcare,Bangalore,Insurance,3500000,Seed,2021,"BEENEXT, 3one4 Capital"
kWh Bikes,Bangalore,Automotive,2000000,Seed,2021,"Let’s Venture, Better Capital"
IBSFINtech,Bangalore,Information Technology & Services,1000000,Series A,2021,
LeadSquared,Bangalore,Computer Software,0,,2021,International Finance Corporation
Phool.co,Kanpur,Renewables & Environment,0,,2021,"Alia Bhatt, IAN Fund, Social Alpha, Draper Richards Kaplan Foundation"
Twin Health,Chennai,"Health, Wellness & Fitness",140000000,Series C,2021,"Sequoia Capital India, ICONIQ Capital, Perceptive Advisors"
Trica,Mumbai,Equity Management,3000000,Seed,2021,LetsVenture
mHealth,New Delhi,"Health, Wellness & Fitness",0,Seed,2021,India Accelerator
Rebel Foods,Mumbai,Cloud kitchen,175000000,Series F,2021,Qatar Investment Authority
ProfitWheel,Mumbai,Marketing & Advertising,3000000,Seed,2021,"Netcore Cloud, Vallabh Bhansali, Jimmy Mahtani"
Log 9 Materials,Bangalore,Nanotechnology,2000000,,2021,Petronas Ventures
Chingari,Bangalore,Entertainment,19000000,,2021,Solana
Ishitva,Ahmedabad,Computer Software,1000000,Series A,2021,Inflection Point Ventures
Ola Electric,Bangalore,Automotive,200000000,,2021,"Falcon Edge, Softbank"
leap.club,Gurugram,Community,810000,Series A,2021,"Enzia Ventures, Kunal Shah"
F5,New Delhi,Retail,600000,Series A,2021,Auxano Capital
ForeignAdmits,Bangalore,Higher Education,400000,Seed,2021,Unicorn India Ventures
SALT,Bangalore,Financial Services,500000,Seed,2021,"Prashant Pansare, Supermorpheus"
EarnWealth,Pune,Financial Services,500000,Series A,2021,
Visit Health,New Delhi,"Health, Wellness & Fitness",7500000,,2021,Docprime Technologies
Crater.Club,Bangalore,Media,700000,Seed,2021,LC Nueva AIF
NFTically,Gurugram,NFT,1000000,Seed,2021,"Nitish Mittersain, Gaurav Munjal"
ReshaMandi,Bangalore,B2B,30000000,Series A,2021,"9Unicorns, Venture Catalysts, Sandeep Singhal"
Zetwerk,Bangalore,Mechanical Or Industrial Engineering,600000000,,2021,TradeCred
Hubilo,Ahmedabad,Software Startup,125000000,Series B,2021,Alkeon Capital
M2P Fintech,Chennai,Financial Services,35000000,Series C,2021,Tiger Global
Open Financial Technologies,Bangalore,Financial Services,90000000,Series C,2021,"Temasek, Google, SBI Investment"
Niro,Bangalore,Financial Services,3500000,Seed,2021,Elevar Equity
Wiingy,Bangalore,E-learning,400000,,2021,Aroa Ventures
CarDekho,Jaipur,Automotive,250000000,Series E,2021,
Melorra,Bangalore,D2C jewellery,24000000,,2021,"9Unicorns, Symphony International Holdings Limited, Value Quest"
AnKa SumMor,Bangalore,Sales and Distribution,1000000,Series A,2021,Inflection Point Ventures
Toch.ai,Mumbai,SaaS,11000000,Series A,2021,
Playto Labs,Bangalore,E-learning,500000,Seed,2021,Inflection Point Ventures
Fraazo,Mumbai,Food & Beverages,50000000,Series B,2021,WestBridge Capital
Arcana,Bangalore,Information Technology & Services,2300000,,2021,"Republic Crypto, Woodstock, DCG, Sahil Lavingia"
FloCareer,Bangalore,Information Services,5700000,Series A,2021,Data Point Capital
Nap Chief,Mumbai,Apparel & Fashion,200000,Seed,2021,Titan Capital
AcknoLedger,Mumbai,Crypto,1500000,Seed,2021,"Momentum 6, Basics Capital, Krypital Capital, Shima Capital, Magnus Capital"
ApplicateAI,Gurugram,Information Technology & Services,30000000,Series A,2021,
VLCC Health Care,Gurugram,"Health, Wellness & Fitness",4000000,,2021,
Duroflex,Bangalore,Furniture,60000000,,2021,Norwest Venture Partners
Aviom India,Bhilwara,Financial Services,8000000,Series C,2021,Sabre Partners
Onato,Bangalore,Computer Software,2200000,,2021,"Vertex Ventures, Omnivore"
Mestastop Solutions,Bangalore,Biotechnology,100000,,2021,CIIE.CO
SaaS Labs,Noida,SaaS,17000000,Series A,2021,"Base 10 Partners, Eight Roads Ventures"
Devnagri,Noida,Translation & Localization,600000,Seed,2021,"enture Catalyst, IPV"
CRED,Bangalore,Finance,250000000,Series E,2021,"Tiger Global, Falcon Edge"
ConveGenius,Noida,Education Management,5000000,Seed,2021,"BAce Capital, Heritas Capital, 3Lines Venture Capital"
Totality,Gurugram,Entertainment,1000000,,2021,"Leo Capital, Mayfield Fund"
CredAble,Mumbai,Financial Services,30000000,Series B,2021,"Plutus Wealth, Oaks Asset Management"
MarketWolf,Mumbai,Financial Services,5500000,Seed,2021,"Anil Thadani, Ashutosh Sinha, Roy van Leeuwen"
Wondrlab,Mumbai,Marketing & Advertising,7000000,Series A,2021,"Pi Ventures LLP, Tanas Capital, Prodapt Holdings"
SUN Mobility,Bangalore,Automotive,50000000,,2021,Vitol
Tamasha,Mumbai,Entertainment,3000000,Series A,2021,Chiratae Ventures
Revfin,New Delhi,Financial Services,4000000,Series A,2021,"Ruchirans Jaipuria, Rishi Kajaria"
Yu Foodlabs,Gurugram,Food & Beverages,1000000,Series A,2021,"Manish Choksi, Varun Vakil"
MergerDomo,New Delhi,Investment Banking,500000,,2021,Nadir B Godrej
FarMart,Gurugram,Farming,10000000,Series A,2021,Matrix Partners India
Questt,Gurugram,EdTech,6750000,Series A,2021,Celesta Capital
IDfy,Mumbai,Information Technology & Services,10000000,Series D,2021,"TransUnion, Blume Ventures"
ClearDekho,Ghaziabad,Retail,4000000,Series A,2021,Aroa Ventures
BookingJini,Gurugram,Hospitality,1200000,Series A,2021,Mumbai Angels Network
Sourcewiz,Gurugram,Information Technology & Services,3000000,Seed,2021,"Blume, Alpha Wave Incubation"
Tvasta,Chennai,Mechanical Or Industrial Engineering,400000,,2021,Habitat for Humanity International
Kafqa Academy,Bangalore,E-learning,1300000,Seed,2021,"Global Founders Capital, Enzia Ventures, Better Capital"
Trell,Bangalore,Social commerce,100000000,,2021,Amazon
Storia,Mumbai,Food & Beverages,6000000,Series A,2021,Sixth Sense Ventures
Clear,Bangalore,Computer Software,75000000,Series C,2021,"Kora Capital, Stripe, Alua Capital"
Groww,Bangalore,Finance,250000000,Series E,2021,Iconiq Growth
The Indus Valley,Chennai,Consumer Goods,1100000,,2021,"Rukam Capital, DSG Consumer Partners, The Chennai Angels"
BharatPe,New Delhi,Financial Services,10000000,,2021,MAS Financial Services
Teachmint,Bangalore,E-learning,78000000,Series B,2021,"Rocketship.vc, Vulcan Capital"
Porter,Bangalore,Logistics & Supply Chain,100000000,Series E,2021,"Tiger Global, Vitruvian Partners"
O4S,Gurugram,Information Technology & Services,6000000,Series A,2021,"Think Investments, Venture Highway"
Wobb,Gurugram,Marketing,200000,Seed,2021,"Alok Kohli, Sanjeev Bhargava"
BASIC Home Loan,Gurugram,Financial Services,3500000,Series A,2021,"Venture Catalysts, Gruhas Proptech"
Siply,Bangalore,Financial Services,3200000,Series A,2021,"LetsVenture, AngelList India, Founder's Room Circle"
BankSathi,New Delhi,Financial Services,500000,,2021,"Dinesh Godara, Anuj Ahuja, Aditya"
Gramophone,Indore,AgriTech,10000000,,2021,Z3Partners
Healofy,Bangalore,Femtech,6000000,Series B,2021,"Celesta Capital, Omidyar Network India"
E42,Pune,Computer Software,5400000,Series A,2021,Pavestone Ventures
Spottabl,Bangalore,Human Resources,400000,Seed,2021,"LetsVenture, Paradigm Shift VC, Binny Bansal"
DeHaat,Gurugram,Information Technology & Services,115000000,Series D,2021,"Sofina, Lightrock India, Temasek"
Shumee,Bangalore,Retail,0,,2021,Dia Mirza
Zolve,Bangalore,Financial Services,40000000,Series A,2021,DST Global
Instoried,Bangalore,Computer Software,8000000,,2021,"Pritt Investment Partners, 9Unicorns"
SportZchain,Mumbai,sports,400000,Seed,2021,"Darq Capital, Jagadeesh Atukuri"
Hypto,Chennai,Tech startup,3000000,Seed,2021,Stellaris Venture Partners
CHUPPS,Mumbai,Foootwear,1100000,Series A,2021,Venture Catalysts
Zenduty,Bangalore,Computer Software,1900000,Series A,2021,StartupXseed Ventures
R for Rabbit,Ahmedabad,Consumer Goods,5000000,,2021,Xponentia Capital Partners
Acko,Bangalore,Insurance,255000000,Series D,2021,"General Atlantic, Multiples"
LoveLocal,Mumbai,Retail,18000000,Series B,2021,Vulcan Capital
SupplyNote,Noida,Food & Beverages,1200000,Series A,2021,Venture Catalysts
Vakilsearch,Chennai,Legal Services,10000000,,2021,InCorp India
Cloudphysician,Bangalore,Hospital & Health Care,4000000,Series A,2021,Elevar Equity
Wiggles.in,Pune,Veterinary,5500000,Series A,2021,Anthill Ventures
Avanti Finance,Bangalore,Financial Services,15000000,Series A,2021,"Oikocredit, Nomura, The Bill & Melinda Gates Foundation"
Vanity Wagon,New Delhi,Consumer Goods,700000,Series A,2021,Inflection Point Ventures
Purplle,Mumbai,E-commerce,70000000,,2021,Kedaara
Wallmantra,Noida,Arts & Crafts,0,,2021,Velocity
MFine,Bangalore,Hospital & Health Care,48000000,Series C,2021,"Moore Strategic Ventures, BEENEXT"
Aquatein,Mumbai,Food & Beverages,0,Seed,2021,Eaglewings Ventures
Mentza,Mumbai,E-learning,400000,Seed,2021,Inflection Point Ventures
ConnectedH,Gurugram,Hospital & Health Care,2300000,Seed,2021,"Kalaari Capital, Incubate Fund India"
CredAvenue,Chennai,FinTech,90000000,Series A,2021,"Sequoia Capital, Lightspeed, TVS Capital Funds"
Vedantu,Bangalore,E-learning,100000000,Series E,2021,ABC World Asia
Exotel,Bangalore,Telecommunications,35000000,Series C,2021,"IIFL AMC, Sistema Asia Fund, CX Partners, Singularity Growth Opportunities Fund"
Fantasy Akhada,Gurugram,sports,2000000,Series A,2021,Prime Securities Limited
Meesho,Bangalore,Social commerce,570000000,,2021,"Fidelity, B Capital"
PumPumPum,Gurugram,Automotive,0,,2021,LC Nueva AIF
Cusmat,Hyderabad,Computer Software,100000,Series A,2021,We Founder Circle
Homeville,Mumbai,Information Technology & Services,7000000,,2021,"9Unicorns, Varanium NexGen Fund"
Coinshift,Chandigarh,Blockchain,2500000,Seed,2021,"Sequoia Capital, Sandeep Nailwal"
Strip Finance,Hyderabad,Financial Services,400000,Seed,2021,"Old Fashion Research, Nothing Research, Tenzor capital"
Ola Electric,Bangalore,Automotive,200000000,,2021,"Falcon Edge, Softbank"
Kolo,Bangalore,Construction,550000,Seed,2021,Better Capital
Chqbook,Gurugram,FinTech,5000000,Series B,2021,"Aavishkaar Capital, Rajiv Dadlani Group"
My3DSelfie,Guwahati,Arts & Crafts,0,Series A,2021,"NEVF, AccelNest"
EV Plugs,Gurugram,Information Technology & Services,150000,,2021,
Rulezero,Bangalore,Financial Services,2500000,Seed,2021,The Treasury
CredRight,Hyderabad,Financial Services,2700000,,2021,"9Unicorns, Spearhead Capital, Venture Catalysts"
Karbon Card,Bangalore,FinTech,12000000,Series A,2021,"Ramp, Rainfall Ventures, Roka Works, Y Combinator"
Auntie Fung,Bangalore,Food & Beverages,400000,,2021,India Angel Network
ePayLater,Mumbai,Financial Services,10000000,Series B,2021,"Responsibility, Blue Ashva Capital, Pravega Ventures"
Fittr,Pune,"Health, Wellness & Fitness",11000000,Series A,2021,"Dream Capital, Elysian Park Ventures"
Medikabazaar,Mumbai,Healthtech,75000000,Series C,2021,"CDC Group, Creaegis"
Nimble Growth Organics,Bangalore,Farming,0,Seed,2021,
Delhivery,Gurugram,Logistics & Supply Chain,125000000,,2021,"Lee Fixel’s venture capital firm, Addition"
Akudo,Bangalore,Financial Services,4200000,Seed,2021,"Y Combinator, JAFCO Asia, Incubate Fund India, marquee angels"
Sanctum Wealth,Mumbai,Investment Management,10000000,,2021,The Xander Group
88academics,New Delhi,Education,3000000,Series A,2021,Aarin Capital
Upgame,Gurugram,sports,0,,2021,"James Milner, Adam Lallana"
Sanfe,New Delhi,"Health, Wellness & Fitness",1000000,Series A,2021,"LetsVenture, Ajay Garg, Tarun Sharma"
PredictiVu,Gurugram,Management Consulting,1500000,Seed,2021,Kunal Sarkar
Sterling Accuris Wellness,Ahmedabad,Hospital & Health Care,30000000,,2021,Morgan Stanley Private Equity Asia
Bijnis,New Delhi,B2B startup,30000000,Series B,2021,Westbridge Capital
Capital Float,Bangalore,Financial Services,50000000,,2021,Lightrock India
Manch Technologies,Bangalore,Information Technology & Services,1000000,Series A,2021,Bharat Inclusion
Glamyo Health,New Delhi,Hospital & Health Care,3000000,Series A,2021,Ananta Capital
CashBook,Gurugram,FinTech,2300000,Seed,2021,"JAM, Better Tomorrow Ventures"
The Money Club,Noida,Financial Services,1700000,Series A,2021,"SOSV, Venture Catalysts"
SuperZop,Mumbai,Retail,4000000,Series A,2021,Incofin’s India Progress Fund
Zypp Electric,Gurugram,Logistics & Supply Chain,7000000,Series A,2021,"9Unicorns, Anthill Ventures"
Alpha Coach,Mumbai,Professional Training & Coaching,1200000,,2021,Jani Ventures INC
VRO Hospitality,Bangalore,Hospitality,3000000,Series A,2021,CreedCap Asia Advisors
byteXL,Hyderabad,E-learning,200000,,2021,Joseph Joy
Leena AI,Gurugram,Computer Software,30000000,Series B,2021,Bessemer Venture Partners
CARS24,Gurugram,Automotive,450000000,Series F,2021,"DST Global, Falcon Edge, SoftBank Vision Fund 2"
Klub,Bangalore,Financial Services,2000000,Debt,2021,Trifecta Capital
Bluepad,Bangalore,Online Media,200000,Seed,2021,"Titan Capital, AngelList's syndicate"
FloBiz,Bangalore,Information Technology & Services,31000000,Series B,2021,Sequoia Capital India
Tummoc,Bangalore,Mobility,540000,Seed,2021,"Vineet Singh, Krishna D, Deependra Bisht, Alan Aim"
Design Cafe,Bangalore,Design,25000000,,2021,"Westbridge Capital, Sixth Sense Ventures"
PayCardo,Pune,Financial Services,0,Seed,2021,MaGEHold
Aerchain,Bangalore,Computer Software,3000000,Series A,2021,"Season Two Ventures, IndiaMart"
Expertrons,Mumbai,E-learning,0,,2021,"Kunal Shah, Anant Maheshwari"
CuriousJr,Gurugram,E-learning,1000000,Seed,2021,"WaterBridge Ventures, Enzia Ventures"
Wow! Momo,Kolkata,Food & Beverages,15000000,Series C,2021,Tree Line Investment Management
Supertails,Bangalore,Consumer Services,700000,,2021,Alteria Capital
LifeCell,Chennai,Biotechnology,30000000,,2021,Orbimed Asia Partners
ZestMoney,Bangalore,Financial Services,50000000,Series C,2021,Zip Co
FrontRow,Bangalore,E-learning,14000000,Series A,2021,"Eight Roads Ventures, GSV"
HappyCredit,Bangalore,FinTech,600000,Seed,2021,"Kunal Shah, Krishna Kumar"
Endimension,Mumbai,Healtcare,300000,Seed,2021,Inflection Point Ventures
Frenzi,Mumbai,Online Media,0,Seed,2021,SucSEED Indovation Fund
Leverage Edu,New Delhi,Higher Education,0,,2021,"Vijay Shekhar Sharma, Rohit Kapoor, Amanpreet Bajaj, Lalit Singh"
BeepKart,Bangalore,Automotive,3000000,Seed,2021,"Stellaris Venture Partners, Chiratae Ventures"
Lio,Pune,Computer Software,5000000,Seed,2021,"Lightspeed, Sequioa"
TravClan,New Delhi,B2B Travel,2200000,Series A,2021,TheVentures
WickedGud,Mumbai,Food & Beverages,340000,Seed,2021,"Titan Capital, Archana Priyadarshini, Gaurav Ahuja"
Enercomp,Ahmedabad,Information Technology & Services,200000,,2021,ah! Ventures
BetterPlace,Bangalore,Information Technology & Services,24000000,Series C,2021,"Jungle Ventures, CX Partners"
Medpho,Noida,Hospital & Health Care,1000000,,2021,"Cygnus Medicare Group, Probal Ghoshal, Shuchin Bajaj"
LivQuik Technology,Mumbai,Financial Services,4000000,,2021,M2P Fintech
GTM Buddy,Hyderabad,Computer Software,2000000,Seed,2021,Stellaris Venture Partners
Gobbly,Gurugram,Retail,900000,Series A,2021,"Anicut Angel Fund, Sauce.VC"
HexaHealth,Mumbai,Healthtech,4500000,Seed,2021,"Omidyar Network India, Chiratae Ventures"
Eupheus Learning,New Delhi,E-learning,10000000,Series C,2021,Lightrock India
Easiloan,Mumbai,FinTech,1000000,,2021,Tomorrow Capital
Anar,Mumbai,Information Technology & Services,6200000,Seed,2021,"Elevation Capital, Accel India"
Shadez,Mumbai,Consumer Services,200000,Series A,2021,Inflection Point Ventures
Vahan,Bangalore,Information Technology & Services,8000000,Series A,2021,Khosla Ventures
Tinkerly,Jaipur,EdTech,800000,,2021,Navneet Education
Godamwale,Mumbai,Logistics & Supply Chain,0,,2021,1000000	#REF!
Artium Academy,Mumbai,Music,750000,Seed,2021,"Sonu Nigam, Whiteboard Capital"
Awon GameZ,Noida,Gaming,2000000,Seed,2021,Aditya Duggar
Ayu Health,Bangalore,"Health, Wellness & Fitness",6300000,Series A,2021,"Vertex Ventures, Stellaris Venture Partners"
